machine_id,timestamp,air_temperature,process_temperature,rotational_speed,torque,tool_wear
M07,1/14/2024 5:00,297.77,310.02,1794,48.04,178.1
M07,1/14/2024 6:00,296.51,310.13,1227,21.26,170
M07,1/14/2024 7:00,304.73,307.79,2193,21.48,173.4
M07,1/14/2024 8:00,295.87,310.49,2020,24.59,178.7
M07,1/14/2024 9:00,295.59,305.52,2050,20.71,179.5
M07,1/14/2024 10:00,301.43,305.67,2001,26.8,178.9
M07,1/14/2024 11:00,297.27,308.59,1247,30.58,178.2
M07,1/14/2024 12:00,301.78,309.03,1971,30.19,175.3
M07,1/14/2024 13:00,298.93,308.38,2292,37.73,178.9
M07,1/14/2024 14:00,300.09,311.66,2319,45.01,180.4
M07,1/14/2024 15:00,295.17,310.4,2115,32.94,182.3
M07,1/14/2024 16:00,297.33,310.67,1371,23.34,179.1
M07,1/14/2024 17:00,298.43,306.75,1489,34.11,186.5
M07,1/14/2024 18:00,300.88,310.32,1320,46.86,181.4
M07,1/14/2024 19:00,297.37,306.05,1858,44.11,185.7
M07,1/14/2024 20:00,296.88,306.46,2351,47.81,185.9
M07,1/14/2024 21:00,299.56,307.25,2189,38.01,189.8
M07,1/14/2024 22:00,295.57,305.74,1358,33.15,189.5
M07,1/14/2024 23:00,300.24,306.16,2096,50.44,183.9
M07,1/15/2024 0:00,298.47,309.38,2274,37.05,190
M07,1/15/2024 1:00,297.8,307.08,2091,54.85,190
M08,1/3/2024 22:00,298.66,309.31,1961,39.73,0
M08,1/3/2024 23:00,299.8,310.62,1960,38.18,0
M08,1/4/2024 0:00,301.55,311.49,1477,25.75,3.7
M08,1/4/2024 1:00,297.22,306.25,2163,22.35,7
M08,1/4/2024 2:00,296.31,309.86,2301,36.05,0
M08,1/4/2024 3:00,299.16,305.47,2841,50.92,2.2
M08,1/4/2024 4:00,300.75,311.08,2396,45.53,3.2
M08,1/4/2024 5:00,301.54,308.93,1614,22.71,1.8
M08,1/4/2024 6:00,296.96,306.84,1409,24.43,6.3
M08,1/4/2024 7:00,297.68,309.03,1767,53.83,9.2
M08,1/4/2024 8:00,301.36,306.47,1205,47.42,12.5
M08,1/4/2024 9:00,300.62,306.03,1537,36.64,3.4
M08,1/4/2024 10:00,301.79,305.96,2100,34.89,8.8
M08,1/4/2024 11:00,300.32,306.69,2005,33.21,8.7
M08,1/4/2024 12:00,297.18,308.65,2286,22.74,11.7
M08,1/4/2024 13:00,296.16,309.44,1768,44.9,14.8
M08,1/4/2024 14:00,298.43,310.52,1446,39.53,11.5
M08,1/4/2024 15:00,295.18,307.56,2154,46.98,11.4
M08,1/4/2024 16:00,299.32,311.13,1591,33.39,10.5
M08,1/4/2024 17:00,295.07,308.09,2277,26.82,15.3
M08,1/4/2024 18:00,301.38,311.41,2229,62.05,249
M08,1/4/2024 19:00,299.93,306.92,1317,53.99,19.2
M08,1/4/2024 20:00,301.49,311.98,2130,37.16,16.5
M08,1/4/2024 21:00,300.25,310.65,1278,32.93,18.6
M08,1/4/2024 22:00,299.94,306.24,1469,22.9,21.6
M08,1/4/2024 23:00,298.1,309.97,1843,23.41,19.4
M08,1/5/2024 0:00,296.36,309.3,1234,31.64,21.5
M08,1/5/2024 1:00,301.28,306.18,1950,38.07,24.9
M08,1/5/2024 2:00,300.86,309.69,1333,26.75,23.9
M08,1/5/2024 3:00,296.87,306.21,1291,29.64,19
M08,1/5/2024 4:00,296.21,310.23,1206,30.89,23.4
M08,1/5/2024 5:00,298.26,310.85,1376,39.82,23.2
M08,1/5/2024 6:00,304.48,310.11,1580,31.11,25.6
M08,1/5/2024 7:00,297.62,305.57,1705,30.77,26.9
M08,1/5/2024 8:00,301.05,310.23,1471,30.87,24.6
M08,1/5/2024 9:00,296.95,308.96,2047,27.91,23.5
M08,1/5/2024 10:00,296.24,307.06,2100,29.26,27.3
M08,1/5/2024 11:00,297.44,309.49,2120,49.03,30
M08,1/5/2024 12:00,301.65,309.1,1518,38.83,26
M08,1/5/2024 13:00,297.43,310.68,1791,27.26,31.6
M08,1/5/2024 14:00,300.81,310.56,1385,37.96,27.5
M08,1/5/2024 15:00,296.83,311.45,2258,43.04,28
M08,1/5/2024 16:00,299.11,307.61,1973,43.04,35.9
M08,1/5/2024 17:00,295.73,307.51,1216,25.56,32.4
M08,1/5/2024 18:00,301.32,306.31,1933,30.72,33.1
M08,1/5/2024 19:00,295.15,310.66,2134,40.78,36.1
M08,1/5/2024 20:00,298.32,306.71,1964,41.03,34.8
M08,1/5/2024 21:00,295.28,311.5,1679,46.71,39.7
M08,1/5/2024 22:00,297.95,310.42,2382,34.03,31.8
M08,1/5/2024 23:00,301.46,311.21,2273,26.95,42
M08,1/6/2024 0:00,295.91,307.33,1310,53.96,36.1
M08,1/6/2024 1:00,300.61,308.21,1538,36.12,40.3
M08,1/6/2024 2:00,296.2,307.15,1578,28.27,36.6
M08,1/6/2024 3:00,296.71,309.79,1966,20.17,36.9
M08,1/6/2024 4:00,298.85,307.76,1635,51.95,42.7
M08,1/6/2024 5:00,299.94,310.34,1396,33.57,40
M08,1/6/2024 6:00,297.8,307.29,1779,48.69,44.9
M08,1/6/2024 7:00,297.76,315.9,2200,43.45,48
M08,1/6/2024 8:00,297.38,310.76,2015,52.01,45.5
M08,1/6/2024 9:00,296.32,306.48,2091,23.25,43.7
M08,1/6/2024 10:00,296.06,307.18,2184,21.22,50.2
M08,1/6/2024 11:00,296.14,309.78,1417,36.27,42.2
M08,1/6/2024 12:00,295.71,311.04,1225,25.63,43.4
M08,1/6/2024 13:00,299.8,305.08,2022,34.79,43.4
M08,1/6/2024 14:00,300.19,305.81,2122,37.57,51.5
M08,1/6/2024 15:00,300.91,311.8,1428,47.49,54.2
M08,1/6/2024 16:00,297.68,309.72,1507,20.24,54.6
M08,1/6/2024 17:00,296.8,308.6,2601,82.34,50.6
M08,1/6/2024 18:00,299.8,315.82,2567,43.62,54.3
M08,1/6/2024 19:00,298.13,314.05,1272,40.85,211
M08,1/6/2024 20:00,295.88,306.01,2210,35.09,50.9
M08,1/6/2024 21:00,299.82,306.71,2272,39.92,49.4
M08,1/6/2024 22:00,295.27,309.27,1407,33.37,59.5
M08,1/6/2024 23:00,301.49,310.24,2065,34.03,52.3
M08,1/7/2024 0:00,300.05,310.2,1362,49.29,55.6
M08,1/7/2024 1:00,296.34,306.83,1820,41.55,57.4
M08,1/7/2024 2:00,299.86,305.34,2374,36.55,60.4
M08,1/7/2024 3:00,300.23,310.45,1766,37.55,54
M08,1/7/2024 4:00,296.27,306.99,1210,34.25,54.5
M08,1/7/2024 5:00,295.91,306.87,1851,23.4,57.3
M08,1/7/2024 6:00,296.55,309.28,2143,40.58,62.1
M08,1/7/2024 7:00,297.72,311.51,1225,32,59.8
M08,1/7/2024 8:00,296.06,310.98,2221,27.37,64.3
M08,1/7/2024 9:00,296.79,305.23,2370,53.87,64.4
M08,1/7/2024 10:00,297.42,306.45,2284,32.92,61.8
M08,1/7/2024 11:00,299.72,305.21,2397,25.84,63.1
M08,1/7/2024 12:00,301.97,305.16,1781,39.48,65.3
M08,1/7/2024 13:00,301.45,305.92,1452,23.39,63.3
M08,1/7/2024 14:00,299,306.25,1525,46.84,71.7
M08,1/7/2024 15:00,298.85,307.46,1645,34.64,68.6
M08,1/7/2024 16:00,297.54,305.74,1850,37.58,68.7
M08,1/7/2024 17:00,297.83,310.3,1786,48.91,68.7
M08,1/7/2024 18:00,296.24,307.02,2290,49.05,72.5
M08,1/7/2024 19:00,299.78,305.69,2388,42.86,75.4
M08,1/7/2024 20:00,299.45,309.33,1483,41.34,71.5
M08,1/7/2024 21:00,298.99,307.86,1246,31.38,69.7
M08,1/7/2024 22:00,298.3,305.64,1958,20.8,74
M08,1/7/2024 23:00,297.73,308.58,1595,49.76,70.3
M08,1/8/2024 0:00,301.12,306.23,1609,31.3,72.4
M08,1/8/2024 1:00,296.45,308.23,1701,43.93,74.7
M08,1/8/2024 2:00,296.24,308.23,1427,48.13,79.4
M08,1/8/2024 3:00,301.36,306.71,1343,20.24,72.1
M08,1/8/2024 4:00,301.07,311.97,1989,22.46,76.7
M08,1/8/2024 5:00,300.01,305.85,2293,45.02,77.7
M08,1/8/2024 6:00,295.42,310.68,1281,32.72,81.2
M08,1/8/2024 7:00,299.55,308,1454,23.63,83.3
M08,1/8/2024 8:00,299.06,310.54,1546,32.83,82.1
M08,1/8/2024 9:00,296.7,308.38,1741,23.4,82.7
M08,1/8/2024 10:00,301.29,308.44,1701,46.49,80.5
M08,1/8/2024 11:00,297.31,308.15,1728,39.89,83.8
M08,1/8/2024 12:00,296.04,307.02,1652,50.81,84.2
M08,1/8/2024 13:00,297.15,310.01,2362,42.19,84.1
M08,1/8/2024 14:00,297.06,310.21,1463,25.13,83
M08,1/8/2024 15:00,299.46,305.2,1633,72.45,215
M08,1/8/2024 16:00,301.81,309.51,2226,31,85.4
M08,1/8/2024 17:00,298.4,306.18,2275,36.87,87.2
M08,1/8/2024 18:00,299.68,305.45,1660,30.83,85.4
M08,1/8/2024 19:00,300.45,310.52,1603,32.48,88.5
M08,1/8/2024 20:00,301.34,310.88,2273,51.43,92.1
M08,1/8/2024 21:00,295.23,309.38,1874,37.76,88.2
M08,1/8/2024 22:00,300.93,308.76,1362,53.97,86.8
M08,1/8/2024 23:00,296.74,306.79,1574,44.14,93.5
M08,1/9/2024 0:00,299.83,308.19,1282,54.28,90.4
M08,1/9/2024 1:00,300.2,310.13,1330,51.71,89.8
M08,1/9/2024 2:00,296.45,306.71,2390,36.7,90.2
M08,1/9/2024 3:00,295.36,310.53,1349,26.87,91.2
M08,1/9/2024 4:00,307,308.8,1640,65.68,93.8
M08,1/9/2024 5:00,300.64,309.3,2134,54.73,94
M08,1/9/2024 6:00,296.9,309.42,1873,37.76,97.4
M08,1/9/2024 7:00,297.1,311.07,1709,31.94,99.8
M08,1/9/2024 8:00,299.38,305.78,1573,37.07,97
M08,1/9/2024 9:00,298.29,306.14,1334,46.62,101.3
M08,1/9/2024 10:00,301.03,307.4,2303,48.79,97.3
M08,1/9/2024 11:00,296.62,307.15,1825,31.2,101.4
M08,1/9/2024 12:00,297.1,309.27,2369,43.52,100.1
M08,1/9/2024 13:00,297.77,306.2,1523,41.35,99.2
M08,1/9/2024 14:00,301.87,309.57,2053,47.29,101.1
M08,1/9/2024 15:00,298.3,310.99,1821,32.98,102.2
M08,1/9/2024 16:00,300.8,307.21,1830,34.89,103.8
M08,1/9/2024 17:00,300.34,307.83,2037,32.38,108.7
M08,1/9/2024 18:00,300.37,305.14,1614,27.3,108.6
M08,1/9/2024 19:00,297.61,307.25,1983,31.4,107.8
M08,1/9/2024 20:00,296.5,308.52,1761,23.74,105.4
M08,1/9/2024 21:00,298.36,310.05,2162,53.32,113.1
M08,1/9/2024 22:00,297.73,311.72,2197,28.74,114.3
M08,1/9/2024 23:00,295.42,305.39,1901,29.66,108.9
M08,1/10/2024 0:00,295.78,305.94,1351,31.36,113.7
M08,1/10/2024 1:00,296.06,306.05,1812,40.09,112.3
M08,1/10/2024 2:00,297.29,308.83,1733,39.48,115.7
M08,1/10/2024 3:00,295.98,310.39,1842,53.5,111.9
M08,1/10/2024 4:00,300.23,306.5,1857,36.39,113.6
M08,1/10/2024 5:00,299.74,309.93,1722,41.13,119.1
M08,1/10/2024 6:00,307.98,307.99,2196,84.03,118.8
M08,1/10/2024 7:00,301.11,307.29,2303,37.22,117
M08,1/10/2024 8:00,300.14,308.96,2343,47.32,117.4
M08,1/10/2024 9:00,300.92,305.61,2159,41.35,122.7
M08,1/10/2024 10:00,300.37,308.02,1767,36.3,122.5
M08,1/10/2024 11:00,296.07,307.31,1572,42.67,117.7
M08,1/10/2024 12:00,299.85,310.74,2085,51.13,119.1
M08,1/10/2024 13:00,299.37,307.73,1217,27.88,120.1
M08,1/10/2024 14:00,296.56,309.72,1868,38.63,123.1
M08,1/10/2024 15:00,300.75,311.48,2381,25.34,125.1
M08,1/10/2024 16:00,296.27,305.18,1280,47.28,123.5
M08,1/10/2024 17:00,297.29,307.21,1671,43.04,120.9
M08,1/10/2024 18:00,301.94,306.63,1644,47.03,119.9
M08,1/10/2024 19:00,301.61,305.86,1968,20.89,129.1
M08,1/10/2024 20:00,296.46,305.34,2098,33.97,123.2
M08,1/10/2024 21:00,300.7,305.65,1558,37.73,127.7
M08,1/10/2024 22:00,296.14,306.47,2201,45.92,126.3
M08,1/10/2024 23:00,297.91,306.47,1385,47.99,127
M08,1/11/2024 0:00,295.78,308.2,1214,33.3,128.4
M08,1/11/2024 1:00,295.7,307.52,1834,49.28,129.3
M08,1/11/2024 2:00,297.1,312,1372,42.77,133.8
M08,1/11/2024 3:00,295.11,311.75,1862,21.59,135
M08,1/11/2024 4:00,295.06,308.63,2930,44.33,134.9
M08,1/11/2024 5:00,299.32,310.76,2058,26.03,137.4
M08,1/11/2024 6:00,300.19,310.67,1571,32.78,138
M08,1/11/2024 7:00,295.21,306.43,2026,41.89,138.6
M08,1/11/2024 8:00,297.25,310.48,1879,21,135
M08,1/11/2024 9:00,296.01,307.85,2304,33.2,137
M08,1/11/2024 10:00,296.11,305.1,1656,23.22,141.7
M08,1/11/2024 11:00,298.33,311.88,2299,35.41,141.1
M08,1/11/2024 12:00,295.01,308.33,1726,24.49,139.9
M08,1/11/2024 13:00,299.3,310.01,2178,37.25,142.4
M08,1/11/2024 14:00,295.88,308.6,1492,27.89,135.7
M08,1/11/2024 15:00,297.83,311.21,1415,28.74,138.1
M08,1/11/2024 16:00,297.11,309.97,2146,43.39,141.6
M08,1/11/2024 17:00,301.19,310.32,1469,31.48,140.9
M08,1/11/2024 18:00,300.15,310.96,1988,42.12,145.8
M08,1/11/2024 19:00,295.1,309.44,1687,25.67,141.9
M08,1/11/2024 20:00,298.39,307.41,2382,34.2,149.3
M08,1/11/2024 21:00,296.84,308.08,1772,42.94,145.3
M08,1/11/2024 22:00,301.98,306.3,1898,48.24,145.8
M08,1/11/2024 23:00,299.64,309.68,1901,46.71,144.3
M08,1/12/2024 0:00,297.99,305.18,2312,24.42,144.7
M08,1/12/2024 1:00,295.78,308.85,1805,24.42,146.7
M08,1/12/2024 2:00,298.87,311.58,2233,26.39,152.2
M08,1/12/2024 3:00,298.58,305.99,1654,47.16,146.7
M08,1/12/2024 4:00,298.68,310.46,2352,50.1,150.7
M08,1/12/2024 5:00,297.54,306.61,2287,25.84,147.8
M08,1/12/2024 6:00,299.44,311.01,1663,49.51,154.5
M08,1/12/2024 7:00,301.6,309.27,1614,29.74,157.4
M08,1/12/2024 8:00,297.08,311.31,2062,51.28,153.2
M08,1/12/2024 9:00,301.57,305,1714,44.79,156
M08,1/12/2024 10:00,300.13,309.16,1336,22.07,154.1
M08,1/12/2024 11:00,300.76,310.35,1696,33.69,152.4
M08,1/12/2024 12:00,299.14,306.74,1917,22.47,161.2
M08,1/12/2024 13:00,301.25,305.86,2399,53.05,153.8
M08,1/12/2024 14:00,299.71,310.32,1222,42.29,158.3
M08,1/12/2024 15:00,300.4,309.19,1675,43.11,156.8
M08,1/12/2024 16:00,300.2,308.18,1344,50.81,162.1
M08,1/12/2024 17:00,301.13,311.65,1283,33.35,164.3
M08,1/12/2024 18:00,298.27,309.09,2197,46.55,158.4
M08,1/12/2024 19:00,301.98,309.22,1942,28.45,165.4
M08,1/12/2024 20:00,299.91,308.03,1316,42.33,166.3
M08,1/12/2024 21:00,300.07,306.93,1715,42.41,161.7
M08,1/12/2024 22:00,296.76,307.5,1226,23.54,167.2
M08,1/12/2024 23:00,298.46,309.14,1744,23.64,167.7
M08,1/13/2024 0:00,298.92,310.86,1969,41.23,169.4
M08,1/13/2024 1:00,295.29,305.75,1401,40.15,162.6
M08,1/13/2024 2:00,307.73,309.71,2063,80.52,169.4
M08,1/13/2024 3:00,299.4,310.44,1252,27.56,164.8
M08,1/13/2024 4:00,297.3,307.05,2044,48.07,171
M08,1/13/2024 5:00,296.77,310.73,1904,32.33,174.1
M08,1/13/2024 6:00,300.49,307.27,1738,46.9,166.8
M08,1/13/2024 7:00,301.04,309.54,2021,46.37,173.8
M08,1/13/2024 8:00,298.5,305.62,1920,41.57,174.2
M08,1/13/2024 9:00,296.59,310.8,1407,52,168.4
M08,1/13/2024 10:00,299.35,309.48,1983,27.08,176.8
M08,1/13/2024 11:00,297.36,308.06,1940,46.42,178.6
M08,1/13/2024 12:00,295.78,309.07,2236,44.51,175.4
M08,1/13/2024 13:00,298.77,307.79,1355,26.95,171.5
M08,1/13/2024 14:00,301.14,307.83,1739,25.1,174.7
M08,1/13/2024 15:00,295.93,307.7,1801,41.47,181.8
M08,1/13/2024 16:00,296.57,310.78,1703,39.18,179.5
M08,1/13/2024 17:00,298.46,310.83,1648,28.59,175.9
M08,1/13/2024 18:00,296.51,305.09,1699,53.76,182.9
M08,1/13/2024 19:00,298.07,308.89,2363,26.73,177
M08,1/13/2024 20:00,297.8,309.03,1992,46.14,182.9
M08,1/13/2024 21:00,300.62,306.84,1958,32.76,185.9
M08,1/13/2024 22:00,298.78,305.54,1475,31.26,185.7
M08,1/13/2024 23:00,300.57,309.05,1397,54.34,186
M08,1/14/2024 0:00,298.33,307.19,1666,45.2,186.1
M08,1/14/2024 1:00,298.88,311.9,2152,29.42,188
M08,1/14/2024 2:00,298.07,309.14,1332,53.36,182.2
M08,1/14/2024 3:00,306.06,305.4,2578,36.68,188.3
M08,1/14/2024 4:00,300,308.44,1473,54.52,184.1
M08,1/14/2024 5:00,298.77,309.72,1876,28.14,190
M08,1/14/2024 6:00,306.99,310.36,1844,50.2,209
M08,1/14/2024 7:00,299.3,308.71,1530,45.64,186.7
M09,1/9/2024 3:00,301.93,310.85,1260,42.73,0
M09,1/9/2024 4:00,295.62,311.62,2375,44.53,2.6
M09,1/9/2024 5:00,297.67,308.32,1903,26.4,0
M09,1/9/2024 6:00,298.01,306.76,1385,26.46,1.3
M09,1/9/2024 7:00,301.9,309.43,1895,35.81,0
M09,1/9/2024 8:00,301.16,305.43,2340,22.07,2.5
M09,1/9/2024 9:00,301.75,308.7,1209,31.44,2.6
M09,1/9/2024 10:00,298.98,307.62,1342,53.45,2.2
M09,1/9/2024 11:00,296.27,306.53,1907,23.39,7.9
M09,1/9/2024 12:00,297.62,306.24,2102,44.72,10.6
M09,1/9/2024 13:00,296.04,310.73,1262,41.77,12
M09,1/9/2024 14:00,300.56,305.84,1838,52.73,4.4
M09,1/9/2024 15:00,299.13,306.17,1404,37.42,10.2
M09,1/9/2024 16:00,301.44,311.56,2322,49.11,12.7
M09,1/9/2024 17:00,299.68,305.46,1704,32.8,8
M09,1/9/2024 18:00,296.32,307.83,1933,22.05,16.2
M09,1/9/2024 19:00,300.91,309.62,1402,49.67,8.1
M09,1/9/2024 20:00,301.38,308.94,2289,38.26,15.5
M09,1/9/2024 21:00,296.98,305.95,1605,30.25,14.9
M09,1/9/2024 22:00,297.64,308.43,2206,23.65,15.1
M09,1/9/2024 23:00,297.14,311.95,1788,46.98,17.2
M09,1/10/2024 0:00,295.29,311.63,1828,51.22,18.4
M09,1/10/2024 1:00,296.21,307.2,1298,38.7,12.2
M09,1/10/2024 2:00,296.32,311.75,1307,48.83,19.3
M09,1/10/2024 3:00,298.56,310.94,2241,32.98,20.2
M09,1/10/2024 4:00,295.69,311.65,1653,44.93,14.7
M09,1/10/2024 5:00,296.45,309.48,1231,21.58,18.6
M09,1/10/2024 6:00,295.81,307.03,1692,43.09,24.7
M09,1/10/2024 7:00,296.24,307.73,1667,33.01,220
M09,1/10/2024 8:00,299.35,306.81,2065,43.81,24.1
M09,1/10/2024 9:00,297.17,311.58,1758,34.32,17.9
M09,1/10/2024 10:00,297.64,310.9,1588,48.59,23.4
M09,1/10/2024 11:00,299.39,307.77,2119,24.51,26.2
M09,1/10/2024 12:00,295.8,306.11,2200,22.33,25.4
M09,1/10/2024 13:00,300.18,311.69,2015,29.97,23.7
M09,1/10/2024 14:00,296.83,310.33,2008,48.8,30.4
M09,1/10/2024 15:00,298.88,308.49,1460,38.14,22.7
M09,1/10/2024 16:00,295.78,305.27,1994,26.46,30.7
M09,1/10/2024 17:00,296.69,309.31,2097,45.84,28.3
M09,1/10/2024 18:00,299.64,315.72,1587,46.9,31.9
M09,1/10/2024 19:00,301.65,316.79,2780,36.17,34.4
M09,1/10/2024 20:00,296.29,306.36,2098,20.89,30.6
M09,1/10/2024 21:00,299.21,307.01,1529,73.43,36.6
M09,1/10/2024 22:00,295.12,310.04,1858,32.96,29.1
M09,1/10/2024 23:00,296.64,307.67,2352,22.04,32.3
M09,1/11/2024 0:00,301,310.34,1272,39.73,29.9
M09,1/11/2024 1:00,301.38,311.56,1990,29.89,36.1
M09,1/11/2024 2:00,300.24,309.78,1712,32.08,40.6
M09,1/11/2024 3:00,301.44,306.07,2298,50.78,33.7
M09,1/11/2024 4:00,300.12,311.74,1995,54.97,41.1
M09,1/11/2024 5:00,295.15,310.64,1494,21.49,37.1
M09,1/11/2024 6:00,300.96,311.91,1456,49.4,37.3
M09,1/11/2024 7:00,297.95,307.92,2126,35.54,38.4
M09,1/11/2024 8:00,297.28,307.79,2285,27.21,37.4
M09,1/11/2024 9:00,296.36,311.12,1944,51.51,41.5
M09,1/11/2024 10:00,297.86,309.51,1637,33.75,41.5
M09,1/11/2024 11:00,298.17,311.33,2044,21.78,39.7
M09,1/11/2024 12:00,296.1,307.69,2259,74.62,47.8
M09,1/11/2024 13:00,296.21,311.89,2353,46.92,45.5
M09,1/11/2024 14:00,300.61,306.05,1848,36.4,48.5
M09,1/11/2024 15:00,301.52,307.21,2286,45.74,49.4
M09,1/11/2024 16:00,300.51,305.6,1217,52.21,50.1
M09,1/11/2024 17:00,295.63,311.52,1930,27.11,43.6
M09,1/11/2024 18:00,300.88,307.54,1846,40.42,51.2
M09,1/11/2024 19:00,299.93,307.03,1407,48.08,45.2
M09,1/11/2024 20:00,296.14,305.83,2039,25.54,49.9
M09,1/11/2024 21:00,301.88,309.83,1710,54.16,51.8
M09,1/11/2024 22:00,298.11,310.29,1477,50.81,50.6
M09,1/11/2024 23:00,300.37,309.1,1942,52.58,52.5
M09,1/12/2024 0:00,301.26,311.79,2360,32.03,50.8
M09,1/12/2024 1:00,297.59,306.24,1814,43.71,57.4
M09,1/12/2024 2:00,301.55,311.72,1603,53.66,52.2
M09,1/12/2024 3:00,301.64,305.58,2213,20.56,58.6
M09,1/12/2024 4:00,296.18,310.96,1593,37.97,60.3
M09,1/12/2024 5:00,295.16,307.23,1541,21.82,53.6
M09,1/12/2024 6:00,298.14,308.03,1282,29.55,62
M09,1/12/2024 7:00,299.62,307.33,1264,24.57,62.5
M09,1/12/2024 8:00,300.14,305.13,1979,26.99,58.2
M09,1/12/2024 9:00,299.87,306.89,1968,31.75,62.3
M09,1/12/2024 10:00,300.49,307.85,1900,24.63,58.5
M09,1/12/2024 11:00,296.35,306.97,1370,51.97,65
M09,1/12/2024 12:00,299.66,307.23,2242,51.35,56.8
M09,1/12/2024 13:00,300.33,306.7,1562,33.07,58.9
M09,1/12/2024 14:00,300.45,311.05,1219,45.31,65.4
M09,1/12/2024 15:00,301.36,305.49,2393,41.91,67.6
M09,1/12/2024 16:00,301.11,310.5,1416,41.44,60.2
M09,1/12/2024 17:00,301.43,313.82,1580,23.21,69.9
M09,1/12/2024 18:00,295.56,307.24,2284,26.74,69.3
M09,1/12/2024 19:00,298.47,309.94,2160,30.08,68.6
M09,1/12/2024 20:00,295.43,306.29,1212,22.78,72.4
M09,1/12/2024 21:00,301.15,309.03,1587,44.5,70.4
M09,1/12/2024 22:00,296.31,307.25,1666,25.68,70.5
M09,1/12/2024 23:00,299.21,308.55,1784,27.64,67.4
M09,1/13/2024 0:00,306.29,305.05,2990,29.85,67.3
M09,1/13/2024 1:00,295.56,310.35,2113,20.42,73.9
M09,1/13/2024 2:00,299.12,311.41,1940,44.43,73.3
M09,1/13/2024 3:00,298.98,310.09,1853,35.78,75.4
M09,1/13/2024 4:00,298.5,310.34,1841,39.11,76.2
M09,1/13/2024 5:00,296.19,309.84,2039,36.27,74.1
M09,1/13/2024 6:00,300.93,311.81,2149,50.4,74.9
M09,1/13/2024 7:00,300.17,307.7,1250,50.57,78.9
M09,1/13/2024 8:00,301.09,306.05,1948,20.49,79.7
M09,1/13/2024 9:00,296.21,309.15,1576,27.59,72.7
M09,1/13/2024 10:00,296.9,306.38,2218,33.73,76.3
M09,1/13/2024 11:00,298.85,306.59,2196,41.24,79
M09,1/13/2024 12:00,300.96,308.41,1322,32.37,75.9
M09,1/13/2024 13:00,299.94,309.25,1489,28.23,85
M09,1/13/2024 14:00,297.91,305.09,1830,42.1,79.7
M09,1/13/2024 15:00,299.33,309.28,1465,38.54,80.5
M09,1/13/2024 16:00,299.82,305.9,2357,53.97,78.5
M09,1/13/2024 17:00,297.92,306.47,1868,44.09,87.7
M09,1/13/2024 18:00,299.44,311.31,2175,47.54,84.9
M09,1/13/2024 19:00,297.32,306.36,1460,53.79,87.9
M09,1/13/2024 20:00,301.38,309.96,1685,48.47,83.4
M09,1/13/2024 21:00,301.23,307.19,1395,33.45,83.1
M09,1/13/2024 22:00,298.7,308.24,1744,22.34,86.3
M09,1/13/2024 23:00,300.39,309.98,1945,49.67,83.8
M09,1/14/2024 0:00,299.43,307.29,2188,39.67,91.8
M09,1/14/2024 1:00,298.39,307.2,2298,27,92.8
M09,1/14/2024 2:00,301.47,309.24,1805,45.67,92.8
M09,1/14/2024 3:00,300.59,315.42,1970,34.8,206
M09,1/14/2024 4:00,299.56,310.34,1361,32.9,94.7
M09,1/14/2024 5:00,298.13,307.67,1521,40.78,95.3
M09,1/14/2024 6:00,296.91,306.93,2128,29.97,94.3
M09,1/14/2024 7:00,295.12,305.37,1868,39.34,92.9
M09,1/14/2024 8:00,300.04,308.85,2089,42.62,94
M09,1/14/2024 9:00,300.85,316.73,1779,31.34,98.3
M09,1/14/2024 10:00,301.49,305.98,1409,38.3,100.9
M09,1/14/2024 11:00,300.28,311.81,1892,22.84,95.7
M09,1/14/2024 12:00,297.8,305.44,2052,42.46,97
M09,1/14/2024 13:00,300.76,310.7,2118,25.57,101.4
M09,1/14/2024 14:00,296.59,305.4,2342,20.85,101
M09,1/14/2024 15:00,298.35,305.3,1676,53.25,104.9
M09,1/14/2024 16:00,297.24,307.71,2010,20.67,103.7
M09,1/14/2024 17:00,299.69,309.88,2326,22.38,236
M09,1/14/2024 18:00,295.05,309.91,2391,50.86,102.7
M09,1/14/2024 19:00,297.78,306.07,1215,52.03,105.8
M09,1/14/2024 20:00,298.89,308.58,1527,49.22,106.7
M09,1/14/2024 21:00,296.37,314.23,2004,24.17,229
M09,1/14/2024 22:00,300.63,310.2,1621,27,106.3
M09,1/14/2024 23:00,300.83,309.72,1821,32.63,101.9
M09,1/15/2024 0:00,298.97,311.19,2761,27.59,102.4
M09,1/15/2024 1:00,298.5,310.04,1870,36.03,106.8
M09,1/15/2024 2:00,301.45,308.36,1784,47.83,110.4
M09,1/15/2024 3:00,295.54,305.75,1200,49.84,110.6
M09,1/15/2024 4:00,301.63,311.51,1821,35.58,112.5
M09,1/15/2024 5:00,295.68,307.58,1590,53.98,113.4
M09,1/15/2024 6:00,296.96,309.58,1809,46.97,115.7
M09,1/15/2024 7:00,296.84,311.51,1619,24.21,113.8
M09,1/15/2024 8:00,300.55,311.16,2175,26.11,109.4
M09,1/15/2024 9:00,298.19,311.21,2341,29.56,109.2
M09,1/15/2024 10:00,295.44,309.84,1641,70.9,205
M09,1/15/2024 11:00,299.04,305.31,1329,53.58,119.3
M09,1/15/2024 12:00,300.03,306.42,1747,20.85,114
M09,1/15/2024 13:00,296.64,308.14,1203,54.85,112.5
M09,1/15/2024 14:00,301,308.91,2200,47.72,120
